Row	Gene ID	Gene Name	Score(d)	Numerator(r)	Denominator(s+s0)	Fold Change	q-value(%)
289	5104	80150	80150	-1.67505443115715	-0.4584	0.273662748788008	0.727792959468177	2.05719511592269
290	255	10614	10614	-1.67478407424508	-0.4388	0.262003924415027	0.737747995041228	2.05719511592269
291	3016	50856	50856	-1.6731655568158	-0.6964	0.4162170307434	0.617110180452511	2.05719511592269
292	1761	25853	25853	-1.67301919627338	-0.4582	0.273876116317513	0.727893859989484	2.05719511592269
293	5965	9604	9604	-1.67055363228999	-0.4486	0.268533731170941	0.732753571572851	2.05719511592269
294	1270	2209	2209	-1.66591622324657	-0.631	0.378770547519066	0.645728675151167	2.05719511592269
295	316	10797	10797	-1.66395549075864	-0.4396	0.264189758945761	0.737339014091123	2.05719511592269
296	4168	5955	5955	-1.66386930085078	-0.4794	0.28812359225263	0.717275868633005	2.05719511592269
297	2659	401260	401260	-1.66006216681681	-0.4252	0.25613498608629	0.74473548214487	2.05719511592269
298	691	13	13	-1.65773763701431	-0.5338	0.322005115937048	0.690732973357541	2.05719511592269
299	3658	55312	55312	-1.65586519821311	-0.501	0.302560860956944	0.706616821941365	2.05719511592269
300	2227	29940	29940	-1.65501247644852	-0.4952	0.299212245857292	0.709463318782775	2.05719511592269
301	586	1176	1176	-1.65467310694305	-0.5362	0.324051921645485	0.689584857527011	2.05719511592269
302	4365	6426	6426	-1.65300322349137	-0.3694	0.223472038499583	0.774104370791979	2.05719511592269
303	3412	54432	54432	-1.65242466729886	-0.4718	0.28551982389081	0.721064389551405	2.05719511592269
304	2710	4123	4123	-1.65209651416376	-0.5746	0.347800503828824	0.671472397263237	2.05719511592269
305	2450	3569	3569	-1.64735934813222	-0.383	0.232493293241845	0.766841329836546	2.05719511592269
306	5363	84272	84272	-1.64583169736083	-0.401	0.243645811806288	0.757333157938488	2.05719511592269
307	2786	4354	4354	-1.64350972944255	-0.6652	0.404743572905786	0.630601278456215	2.05719511592269
308	2605	3912	3912	-1.64348524675018	-0.5984	0.364104272419404	0.660486051822337	2.05719511592269
309	1381	22934	22934	-1.63758651575503	-0.6428	0.392528879430611	0.640468712327304	2.05719511592269
310	3002	5067	5067	-1.63682092792345	-0.3994	0.244009587845812	0.758173533204421	2.05719511592269
311	4103	5836	5836	-1.63598275398947	-0.5942666666	0.363247512940362	0.662381063219501	2.05719511592269
312	1686	253017	253017	-1.63566550101437	-0.424	0.259221705010623	0.74535519339946	2.05719511592269
313	5236	821	821	-1.63360988809875	-0.5508	0.337167400866457	0.682641486587695	2.05719511592269
314	3982	57237	57237	-1.63351037284934	-0.7112	0.435381379770151	0.610811868462256	2.05719511592269
315	1688	253260	253260	-1.63084478189529	-0.3544	0.217310687034319	0.782194881198481	2.05719511592269
316	5973	963	963	-1.62707727912732	-0.7234	0.444600886067315	0.605668380001373	2.05719511592269
317	88	10213	10213	-1.62662623677347	-0.6104	0.375255228398855	0.655015068011491	2.05719511592269
318	5657	89866	89866	-1.62524143519833	-0.5298	0.325982336239998	0.692650749182829	2.05719511592269
319	2947	4891	4891	-1.62352353778677	-0.4024	0.247855969214073	0.756598593728472	2.05719511592269
320	1760	2585	2585	-1.62333922192655	-0.3599	0.221703507892132	0.779218589105461	2.05719511592269
321	4882	7559	7559	-1.62271464279144	-0.6116	0.376899292008549	0.654470468318395	2.05719511592269
322	3148	51309	51309	-1.61993913279496	-0.4682	0.289023204959677	0.722865929830253	2.05719511592269
323	4499	65264	65264	-1.61846615207293	-0.41	0.25332627406194	0.752623373705534	2.05719511592269
324	4587	669	669	-1.61756986936997	-0.4106	0.25383756694227	0.752310431522837	2.05719511592269
325	48	10123	10123	-1.61595425376243	-0.4934	0.305330425568184	0.710349043710265	2.05719511592269
326	5398	8453	8453	-1.61548406554256	-0.4704	0.291182073555159	0.721764454418128	2.05719511592269
327	4177	598	598	-1.61488977579179	-0.53956	0.334115682747108	0.687980700705128	2.05719511592269
328	4879	7552	7552	-1.61453007403226	-0.5108	0.316376887749316	0.701833151009861	2.05719511592269
329	4503	653238	653238	-1.61058639324764	-0.618	0.383711176619247	0.651573574681647	2.05719511592269
330	1978	272	272	-1.60890098405748	-0.648	0.402759403108705	0.638164384414476	2.05719511592269
331	909	1520	1520	-1.60770157596028	-0.5088	0.316476644427057	0.702806773057004	2.05719511592269
332	1418	23049	23049	-1.60537247790016	-0.5304	0.330390614827139	0.692362743727686	3.16431343871294
333	2336	3240	3240	-1.59977996497328	-0.8016	0.501068907944094	0.57371255696029	3.16431343871294
334	3241	51635	51635	-1.59601034968981	-0.5772	0.361651790110372	0.670263371116085	3.16431343871294
335	3990	57337	57337	-1.59536913372144	-0.71968	0.451105631159628	0.607232115654459	3.16431343871294
336	4606	6741	6741	-1.58965343884855	-0.6312	0.397067678133169	0.645639164353609	3.16431343871294
337	4751	714	714	-1.58862938141436	-0.5174	0.325689557333603	0.698629757771608	3.16431343871294
338	3678	55421	55421	-1.5884665471382	-0.4182	0.263272777606449	0.748357741793244	3.16431343871294
339	4441	64769	64769	-1.58835615208618	-0.4266	0.268579562234638	0.744013136866074	3.16431343871294
340	2684	4053	4053	-1.58640035908076	-0.53546666668	0.337535643896523	0.6899354680753	3.16431343871294
341	2072	284040	284040	-1.58563231464445	-0.4306	0.27156358761303	0.741953151499334	3.16431343871294
342	2911	4780	4780	-1.58434304121403	-0.481	0.303595867490556	0.71648082518655	3.16431343871294
343	4172	597	597	-1.58398311485758	-0.6594	0.416292316385763	0.633141558409335	3.16431343871294
344	5071	7991	7991	-1.58296075600875	-0.4036	0.254965259541638	0.755969534364705	3.16431343871294
345	4836	7412	7412	-1.58020610741525	-0.6822	0.431715835547478	0.623214195316296	3.16431343871294
346	3763	55790	55790	-1.57983536227053	-0.3665	0.231986198532275	0.775661983727288	3.16431343871294
347	4196	60436	60436	-1.57956951782122	-0.4188	0.26513552919005	0.74804657326814	3.16431343871294
348	5855	9332	9332	-1.57843352073531	-0.6214	0.39368145179185	0.650039818979733	3.16431343871294
349	2035	2790	2790	-1.57700400054335	-0.7268	0.460873910116642	0.604242681711276	3.16431343871294
350	1840	26064	26064	-1.5755808574434	-0.5128	0.325467269786516	0.700860877754346	3.16431343871294
351	3156	51338	51338	-1.57312404665073	-0.6742	0.428573958573332	0.626679627954818	3.16431343871294
352	3213	51535	51535	-1.57255587453913	-0.6046	0.384469645746095	0.657653695148966	3.16431343871294
353	4137	5901	5901	-1.57255363270359	-0.4882	0.310450460860066	0.712914020962598	3.16431343871294
354	5344	84188	84188	-1.570976422129	-0.4448	0.283136012568032	0.734686158707738	3.16431343871294
355	2051	283131	283131	-1.56916337797204	-0.454	0.289326150720355	0.730016005327261	3.16431343871294
356	2208	29841	29841	-1.56529218822394	-0.3994	0.255160028910116	0.758173533204421	3.16431343871294
357	1634	23613	23613	-1.56458227722935	-0.4076	0.260516820324592	0.753876444738556	3.16431343871294
358	5418	84669	84669	-1.56323361603052	-0.525	0.335842317243101	0.694959109921169	3.16431343871294
359	1239	2181	2181	-1.56168981383744	-0.4065333333	0.260316312303434	0.754434034680563	3.16431343871294
360	5033	79753	79753	-1.56037060882057	-0.3706	0.237507677922826	0.773460756586221	3.16431343871294
361	197	10483	10483	-1.556685156148	-0.3482	0.223680426722651	0.785563606878852	3.16431343871294
362	1632	23607	23607	-1.55546836603491	-0.465	0.298945327435585	0.724471077277439	3.16431343871294
363	1012	1654	1654	-1.55408469696891	-0.6706	0.43150801324274	0.628245353024665	3.16431343871294
364	128	10296	10296	-1.55234479452909	-0.4689	0.302059182761806	0.722515278168927	3.16431343871294
365	4996	79621	79621	-1.5523220472266	-0.3208	0.206658148399777	0.800625793265654	3.16431343871294
366	4337	64110	64110	-1.55144960087392	-0.5754	0.370878950676762	0.671100157120468	3.16431343871294
367	3124	51251	51251	-1.55124240805398	-0.4032	0.259920691896123	0.756179162684551	3.16431343871294
368	684	1290	1290	-1.55063565066174	-0.6576	0.424084148793669	0.633931999924867	3.16431343871294
369	5874	9397	9397	-1.5484722430652	-0.434	0.280276254187738	0.740206649000025	3.16431343871294
370	2360	3312	3312	-1.54423855571865	-0.5962	0.386080245045133	0.661494011055686	3.16431343871294
371	3436	545	545	-1.54370702082053	-0.4048	0.262225924051855	0.755340998020259	3.16431343871294
372	3196	51479	51479	-1.54363119747286	-0.3422	0.221685076435505	0.788837477177483	3.16431343871294
373	4482	65008	65008	-1.5420781035152	-0.545	0.353419193721551	0.685391402489852	3.16431343871294
374	3149	51312	51312	-1.54188667617313	-0.6303	0.40878490601162	0.646042060680234	3.16431343871294
375	3963	57181	57181	-1.54082830430126	-0.5126	0.332678208577207	0.700958044437548	3.16431343871294
376	5910	948	948	-1.53860913535962	-0.631	0.410110654810662	0.645728675151167	3.16431343871294
377	2547	3791	3791	-1.53857002600934	-0.6184	0.401931657023094	0.651392945168884	3.16431343871294
378	1265	2202	2202	-1.53781412054342	-0.5132	0.333720436783771	0.700666584793762	3.16431343871294
379	469	11266	11266	-1.53651269353655	-0.3606	0.234687289937069	0.778840601595564	3.16431343871294
380	4584	6683	6683	-1.53635117398992	-0.4394	0.286002319937617	0.737441238068332	3.16431343871294
381	4711	7048	7048	-1.53441471299595	-0.5876	0.382947318624642	0.66544899660367	3.16431343871294
382	2159	29090	29090	-1.527189417788	-0.4752	0.311159830250974	0.719367057643091	3.16431343871294
383	5446	84888	84888	-1.52697272716335	-0.5126	0.335696892866092	0.700958044437547	3.16431343871294
384	1295	221830	221830	-1.52677159605679	-0.4084	0.267492531990233	0.753458522756113	3.16431343871294
385	3594	55117	55117	-1.52673354096314	-0.3324	0.217719720620211	0.794214166642528	3.16431343871294
386	5868	9373	9373	-1.52550864129498	-0.435	0.285150793790808	0.739693754624419	3.16431343871294
387	4983	79573	79573	-1.52497249203325	-0.458	0.300333286267576	0.727994774499543	3.16431343871294
388	5301	83892	83892	-1.52464682014473	-0.5766	0.378185946005033	0.670542183789084	3.16431343871294
389	3033	51000	51000	-1.52393377572674	-0.4852	0.31838653865954	0.714398026409975	3.16431343871294
390	1251	2196	2196	-1.52092550057546	-0.3538	0.232621518848975	0.78252025455921	3.16431343871294
391	519	114569	114569	-1.51968270339134	-0.4908	0.322962154471275	0.711630376697356	3.16431343871294
392	953	157638	157638	-1.51930898850582	-0.422	0.277757851228814	0.746389191648477	3.16431343871294
393	2264	3059	3059	-1.51691753026758	-0.4224	0.278459436041649	0.746182277308704	3.16431343871294
394	2249	3001	3001	-1.5126621701901	-0.7306	0.482989536195108	0.602653225289395	3.16431343871294
395	3995	57396	57396	-1.51183944605659	-0.4732	0.31299619892461	0.720365003702352	3.16431343871294
396	6002	9692	9692	-1.51111675606639	-0.3824	0.25305787819826	0.76716031650679	3.16431343871294
397	226	10550	10550	-1.51035142574405	-0.6182	0.409308714159325	0.651483253665124	3.16431343871294
398	5607	8846	8846	-1.5096428653706	-0.5268	0.348956704982458	0.694092574500739	3.16431343871294
399	1262	220	220	-1.50712278065481	-0.593	0.393464956944222	0.662962880149329	3.16431343871294
400	3751	55751	55751	-1.50702071695315	-0.366	0.242863283750981	0.775930854274856	3.16431343871294
401	1383	22948	22948	-1.50638210787934	-0.4832	0.320768547019083	0.715389079152278	3.16431343871294
402	1552	23362	23362	-1.50593271131866	-0.3688	0.244898060337014	0.774426378704245	3.16431343871294
403	4846	7431	7431	-1.50572980121048	-0.6008	0.399009171178658	0.659388211526318	3.16431343871294
404	121	10282	10282	-1.50546527320563	-0.4228	0.280843409359898	0.745975420329815	3.16431343871294
405	1868	2617	2617	-1.50427321365214	-0.3808	0.253145503452445	0.768011596486069	3.16431343871294
406	3093	51138	51138	-1.50330364056785	-0.4394	0.292289586842231	0.737441238068332	3.16431343871294
407	6129	9989	9989	-1.50295439952635	-0.3782	0.251637707783542	0.769396941622745	3.16431343871294
408	5746	91351	91351	-1.50025131817681	-0.39771428572	0.265098441108737	0.759059937386869	3.16431343871294
409	3312	5230	5230	-1.49851818045012	-0.5892	0.393188422861188	0.664711399136871	3.16431343871294
410	1546	23348	23348	-1.49805357264321	-0.5134	0.342711375197446	0.700569458512646	3.16431343871294
411	5960	9595	9595	-1.49780388521665	-0.5188	0.346373784392312	0.69795213206523	3.16431343871294
412	2643	4005	4005	-1.49580851818006	-0.5386	0.360072825802135	0.688438650060511	3.16431343871294
413	2691	4067	4067	-1.49551495757004	-0.4242	0.283648115889963	0.745251872391128	3.16431343871294
414	5579	8766	8766	-1.49369914181614	-0.6232	0.417219226116894	0.649229292835397	3.16431343871294
415	2190	2959	2959	-1.49195853980854	-0.472	0.316362678590634	0.720964435730112	3.16431343871294
416	627	123169	123169	-1.4918770608705	-0.3298	0.221063791816441	0.795646776173779	3.16431343871294
417	281	10714	10714	-1.49039526365003	-0.5466	0.36674834745607	0.684631700446837	3.16431343871294
